transaction_id,date,item
4499,2017-01-10,Bread
4500,2017-01-11,Toast
4500,2017-01-11,Coffee
4500,2017-01-11,Coffee
4500,2017-01-11,Muffin
4501,2017-01-11,Medialuna
4501,2017-01-11,Medialuna
4501,2017-01-11,Hot chocolate
4501,2017-01-11,Coffee
4502,2017-01-11,Bread
4503,2017-01-11,Bread
4503,2017-01-11,Pastry
4504,2017-01-11,Bread
4504,2017-01-11,NONE
4505,2017-01-11,Coffee
4506,2017-01-11,Tea
4506,2017-01-11,Sandwich
4507,2017-01-11,Coffee
4508,2017-01-11,Medialuna
4508,2017-01-11,NONE
4508,2017-01-11,Coffee
4508,2017-01-11,Farm House
4509,2017-01-11,Coffee
4509,2017-01-11,Muffin
4510,2017-01-11,Hot chocolate
4510,2017-01-11,Coffee
4511,2017-01-11,Coffee
4512,2017-01-11,Tea
4512,2017-01-11,Toast
4512,2017-01-11,Tiffin
4512,2017-01-11,Muffin
4513,2017-01-11,Cookies
4513,2017-01-11,Bread
4513,2017-01-11,Farm House
4514,2017-01-11,Bread
4515,2017-01-11,Granola
4516,2017-01-11,Scone
4516,2017-01-11,Coffee
4516,2017-01-11,Coffee
4517,2017-01-11,Bread
4517,2017-01-11,NONE
4518,2017-01-11,Coffee
4518,2017-01-11,Medialuna
4519,2017-01-11,Coffee
4519,2017-01-11,Coffee
4519,2017-01-11,Pastry
4519,2017-01-11,Muffin
4520,2017-01-11,Hot chocolate
4520,2017-01-11,Coffee
4521,2017-01-11,Bread
4522,2017-01-11,Bread
4523,2017-01-11,NONE
4524,2017-01-11,Bread
4524,2017-01-11,Coffee
4525,2017-01-11,Bread
4526,2017-01-11,NONE
4527,2017-01-11,Coffee
4527,2017-01-11,Hearty & Seasonal
4528,2017-01-11,Bread
4529,2017-01-11,Coffee
4529,2017-01-11,Coffee
4529,2017-01-11,NONE
4529,2017-01-11,Art Tray
4529,2017-01-11,Sandwich
4529,2017-01-11,Bread
4530,2017-01-11,Bread
4530,2017-01-11,NONE
4530,2017-01-11,Cake
4531,2017-01-11,Muffin
4531,2017-01-11,Alfajores
4531,2017-01-11,Tiffin
4531,2017-01-11,Tea
4532,2017-01-11,Coffee
4532,2017-01-11,NONE
4533,2017-01-11,Scandinavian
4534,2017-01-11,Afternoon with the baker
4534,2017-01-11,Cake
4535,2017-01-11,Bread
4536,2017-01-11,Bread
4536,2017-01-11,Cake
4536,2017-01-11,Coffee
4536,2017-01-11,Tea
4536,2017-01-11,Scandinavian
4537,2017-01-11,Scandinavian
4538,2017-01-11,NONE
4539,2017-01-11,NONE
4539,2017-01-11,NONE
4539,2017-01-11,Coffee
4539,2017-01-11,Coffee
4540,2017-01-11,Bread
4540,2017-01-11,Sandwich
4541,2017-01-11,Afternoon with the baker
4542,2017-01-11,Cake
4543,2017-01-11,NONE
4543,2017-01-11,Tea
4544,2017-01-11,NONE
4545,2017-01-11,Coffee
4545,2017-01-11,Cake
4546,2017-01-11,NONE
4546,2017-01-11,Coffee
4547,2017-01-11,Coffee
4547,2017-01-11,Bread
4547,2017-01-11,Cake
4548,2017-01-11,Scone
4548,2017-01-11,Coffee
4549,2017-01-11,Hot chocolate
4549,2017-01-11,Hot chocolate
4550,2017-01-11,Tea
4550,2017-01-11,Cookies
4550,2017-01-11,Cake
4551,2017-01-12,Coffee
4552,2017-01-12,Pastry
4552,2017-01-12,Pastry
4552,2017-01-12,Tea
4552,2017-01-12,Bread
4553,2017-01-12,Coffee
4553,2017-01-12,Toast
4554,2017-01-12,Bread
4554,2017-01-12,Coffee
4555,2017-01-12,Coffee
4556,2017-01-12,Farm House
4557,2017-01-12,Tea
4557,2017-01-12,Coffee
4558,2017-01-12,Cookies
4559,2017-01-12,Coffee
4560,2017-01-12,Bread
4561,2017-01-12,Jammie Dodgers
4561,2017-01-12,Juice
4562,2017-01-12,Bread
4563,2017-01-12,Cake
4563,2017-01-12,Coffee
4563,2017-01-12,Tea
4564,2017-01-12,Hot chocolate
4565,2017-01-12,Coffee
4565,2017-01-12,Alfajores
4565,2017-01-12,Alfajores
4565,2017-01-12,Bread
4566,2017-01-12,Tiffin
4566,2017-01-12,Cookies
4566,2017-01-12,Coffee
4567,2017-01-12,Jammie Dodgers
4568,2017-01-12,Coffee
4568,2017-01-12,Tea
4568,2017-01-12,Cake
4568,2017-01-12,Toast
4569,2017-01-12,Coffee
4569,2017-01-12,Coffee
4570,2017-01-12,Coffee
4570,2017-01-12,Vegan mincepie
4571,2017-01-12,Bread
4571,2017-01-12,Tea
4572,2017-01-12,Toast
4572,2017-01-12,NONE
4572,2017-01-12,Coffee
4572,2017-01-12,Coffee
4573,2017-01-12,NONE
4573,2017-01-12,Tea
4574,2017-01-12,Coffee
4575,2017-01-12,Cake
4576,2017-01-12,Coffee
4577,2017-01-12,Bread
4577,2017-01-12,NONE
4578,2017-01-12,Toast
4578,2017-01-12,Coffee
4579,2017-01-12,Cookies
4581,2017-01-12,Tea
4581,2017-01-12,Toast
4582,2017-01-12,Farm House
4583,2017-01-12,NONE
4583,2017-01-12,Coke
4584,2017-01-12,Coke
4585,2017-01-12,Bread
4586,2017-01-12,Toast
4587,2017-01-12,Bread
4587,2017-01-12,Tiffin
4587,2017-01-12,Coffee
4588,2017-01-12,Coffee
4588,2017-01-12,Jammie Dodgers
4588,2017-01-12,Frittata
4589,2017-01-12,Frittata
4589,2017-01-12,Coffee
4589,2017-01-12,Coffee
4590,2017-01-12,Tea
4590,2017-01-12,Bread
4591,2017-01-12,Coffee
4592,2017-01-12,Bread
4593,2017-01-13,Tea
4594,2017-01-13,Scandinavian
4595,2017-01-13,Farm House
4595,2017-01-13,Hot chocolate
4595,2017-01-13,Coffee
4596,2017-01-13,Pastry
4596,2017-01-13,Scandinavian
4597,2017-01-13,Coffee
4597,2017-01-13,Coffee
4597,2017-01-13,Toast
4597,2017-01-13,Coffee
4598,2017-01-13,Bread
4599,2017-01-13,Coffee
4599,2017-01-13,Coffee
4599,2017-01-13,Coffee
4599,2017-01-13,Cake
4599,2017-01-13,Cookies
4600,2017-01-13,Bread
4600,2017-01-13,Toast
4601,2017-01-13,Coffee
4601,2017-01-13,Sandwich
4601,2017-01-13,Bread
4602,2017-01-13,Coffee
4603,2017-01-13,Bread
4603,2017-01-13,Scandinavian
4604,2017-01-13,Coffee
4604,2017-01-13,Medialuna
4604,2017-01-13,Alfajores
4605,2017-01-13,Coffee
4606,2017-01-13,Pastry
4606,2017-01-13,Coffee
4607,2017-01-13,Coffee
4607,2017-01-13,Coffee
4607,2017-01-13,Juice
4607,2017-01-13,NONE
4608,2017-01-13,Coffee
4609,2017-01-13,Coffee
4609,2017-01-13,Bread
4609,2017-01-13,NONE
4609,2017-01-13,Salad
4609,2017-01-13,Pastry
4610,2017-01-13,Coffee
4611,2017-01-13,Bread
4612,2017-01-13,Bread
4613,2017-01-13,Hot chocolate
4614,2017-01-13,Coffee
4614,2017-01-13,Toast
4615,2017-01-13,Sandwich
4616,2017-01-13,NONE
4616,2017-01-13,Truffles
4617,2017-01-13,Medialuna
4617,2017-01-13,Cake
4617,2017-01-13,Toast
4617,2017-01-13,Coffee
4617,2017-01-13,Coffee
4618,2017-01-13,Coffee
4619,2017-01-13,Coffee
4619,2017-01-13,Cake
4619,2017-01-13,Vegan mincepie
4620,2017-01-13,Bread
4621,2017-01-13,NONE
4622,2017-01-13,Farm House
4623,2017-01-13,Coffee
4624,2017-01-13,Scone
4624,2017-01-13,Tea
4624,2017-01-13,Sandwich
4625,2017-01-13,NONE
4625,2017-01-13,NONE
4625,2017-01-13,Bread
4625,2017-01-13,Coffee
4626,2017-01-13,Coffee
4626,2017-01-13,Jammie Dodgers
4627,2017-01-13,NONE
4627,2017-01-13,Tea
4627,2017-01-13,Coffee
4627,2017-01-13,Toast
4628,2017-01-13,Tea
4628,2017-01-13,Coffee
4628,2017-01-13,Bread
4628,2017-01-13,NONE
4628,2017-01-13,Salad
4628,2017-01-13,Tiffin
4629,2017-01-13,Cake
4629,2017-01-13,Pastry
4629,2017-01-13,Pastry
4629,2017-01-13,Alfajores
4629,2017-01-13,Alfajores
4629,2017-01-13,Coffee
4629,2017-01-13,Bread
4630,2017-01-13,Coffee
4630,2017-01-13,Scone
4631,2017-01-13,Tea
4632,2017-01-13,Brownie
4632,2017-01-13,Pastry
4632,2017-01-13,Coffee
4633,2017-01-13,NONE
4634,2017-01-13,NONE
4634,2017-01-13,Bread
4635,2017-01-13,Tea
4636,2017-01-13,Scone
4637,2017-01-13,Bread
4638,2017-01-13,Tea
4638,2017-01-13,Scone
4639,2017-01-13,Coffee
4639,2017-01-13,Tea
4639,2017-01-13,Scone
4639,2017-01-13,Cake
4640,2017-01-13,Coffee
4640,2017-01-13,Truffles
4640,2017-01-13,Cake
4640,2017-01-13,Vegan mincepie
4641,2017-01-13,Bread
4642,2017-01-13,Hot chocolate
4642,2017-01-13,Medialuna
4643,2017-01-13,Tea
4643,2017-01-13,Hot chocolate
4643,2017-01-13,Cookies
4643,2017-01-13,Jammie Dodgers
4643,2017-01-13,Bread
4644,2017-01-14,Bread
4645,2017-01-14,Coffee
4645,2017-01-14,Coffee
4645,2017-01-14,Toast
4646,2017-01-14,Coffee
4647,2017-01-14,Scandinavian
4647,2017-01-14,Bread
4649,2017-01-14,Tea
4649,2017-01-14,Cookies
4649,2017-01-14,Tiffin
4649,2017-01-14,Brownie
4649,2017-01-14,Coffee
4650,2017-01-14,Tiffin
4651,2017-01-14,Coffee
4652,2017-01-14,Coffee
4652,2017-01-14,Toast
4652,2017-01-14,Tiffin
4652,2017-01-14,Farm House
4653,2017-01-14,Hot chocolate
4653,2017-01-14,Bread
4653,2017-01-14,Medialuna
4653,2017-01-14,Toast
4654,2017-01-14,Hot chocolate
4654,2017-01-14,Bread
4654,2017-01-14,Medialuna
4654,2017-01-14,Toast
4655,2017-01-14,Hot chocolate
4655,2017-01-14,Bread
4655,2017-01-14,Medialuna
4655,2017-01-14,Toast
4656,2017-01-14,Alfajores
4656,2017-01-14,Scone
4657,2017-01-14,Coffee
4657,2017-01-14,Cookies
4658,2017-01-14,Coffee
4659,2017-01-14,Brownie
4659,2017-01-14,Pastry
4659,2017-01-14,Bread
4660,2017-01-14,Bread
4661,2017-01-14,Pastry
4661,2017-01-14,Bread
4662,2017-01-14,Coffee
4663,2017-01-14,Coffee
4663,2017-01-14,Hot chocolate
4663,2017-01-14,Hearty & Seasonal
4663,2017-01-14,Bread
4664,2017-01-14,Coffee
4665,2017-01-14,Bread
4666,2017-01-14,Cake
4667,2017-01-14,Coffee
4667,2017-01-14,Coffee
4667,2017-01-14,Cookies
4667,2017-01-14,Scone
4668,2017-01-14,Coffee
4668,2017-01-14,Coffee
4668,2017-01-14,Medialuna
4668,2017-01-14,Cake
4668,2017-01-14,Tiffin
4669,2017-01-14,Coffee
4669,2017-01-14,Medialuna
4669,2017-01-14,Medialuna
4669,2017-01-14,Medialuna
4670,2017-01-14,Tea
4670,2017-01-14,Truffles
4670,2017-01-14,Medialuna
4671,2017-01-14,Pastry
4671,2017-01-14,Coffee
4672,2017-01-14,Coffee
4672,2017-01-14,Coffee
4672,2017-01-14,Hot chocolate
4672,2017-01-14,NONE
4673,2017-01-14,Scandinavian
4674,2017-01-14,Coffee
4674,2017-01-14,Coffee
4674,2017-01-14,Tea
4674,2017-01-14,Scone
4675,2017-01-14,Coffee
4676,2017-01-14,Hot chocolate
4676,2017-01-14,Coffee
4676,2017-01-14,Bread
4676,2017-01-14,Scone
4676,2017-01-14,Cookies
4676,2017-01-14,NONE
4676,2017-01-14,Hearty & Seasonal
4677,2017-01-14,Bread
4678,2017-01-14,Bread
4679,2017-01-14,Coffee
4679,2017-01-14,Alfajores
4679,2017-01-14,Pastry
4680,2017-01-14,Cake
4680,2017-01-14,Tiffin
4680,2017-01-14,Bread
4680,2017-01-14,Hot chocolate
4680,2017-01-14,Coffee
4681,2017-01-14,Cake
4681,2017-01-14,Farm House
4682,2017-01-14,Coffee
4682,2017-01-14,Pastry
4683,2017-01-14,Coffee
4683,2017-01-14,Alfajores
4684,2017-01-14,NONE
4684,2017-01-14,Tea
4685,2017-01-14,Coffee
4685,2017-01-14,Hearty & Seasonal
4686,2017-01-14,Coffee
4686,2017-01-14,Coffee
4687,2017-01-14,Bread
4687,2017-01-14,Tea
4687,2017-01-14,Tiffin
4687,2017-01-14,NONE
4688,2017-01-14,Tea
4689,2017-01-14,Bread
4690,2017-01-14,Coffee
4690,2017-01-14,Tea
4690,2017-01-14,NONE
4690,2017-01-14,NONE
4691,2017-01-14,Bread
4692,2017-01-14,Coffee
4692,2017-01-14,Tea
4692,2017-01-14,Tea
4692,2017-01-14,Hearty & Seasonal
4692,2017-01-14,Tiffin
4692,2017-01-14,Bread
4692,2017-01-14,Cake
4693,2017-01-14,Bread
4694,2017-01-14,Bread
4695,2017-01-14,Hot chocolate
4696,2017-01-14,Coffee
4696,2017-01-14,Coffee
4696,2017-01-14,Brownie
4696,2017-01-14,Pastry
4696,2017-01-14,Bread
4697,2017-01-14,Scone
4698,2017-01-14,Coffee
4698,2017-01-14,Brownie
4698,2017-01-14,Alfajores
4698,2017-01-14,Toast
4698,2017-01-14,Juice
4699,2017-01-14,Coffee
4699,2017-01-14,Coffee
4699,2017-01-14,Tea
4699,2017-01-14,Bread
4699,2017-01-14,Cake
4699,2017-01-14,Alfajores
4699,2017-01-14,Toast
4700,2017-01-14,NONE
4701,2017-01-14,Hearty & Seasonal
4701,2017-01-14,Sandwich
4701,2017-01-14,Coffee
4702,2017-01-14,Juice
4702,2017-01-14,Hot chocolate
4702,2017-01-14,Coffee
4702,2017-01-14,Hearty & Seasonal
4702,2017-01-14,NONE
4703,2017-01-14,Brownie
4703,2017-01-14,Bread
4704,2017-01-14,Coffee
4704,2017-01-14,Coffee
4704,2017-01-14,Cake
4704,2017-01-14,Sandwich
4704,2017-01-14,Hearty & Seasonal
4705,2017-01-14,Coffee
4706,2017-01-14,Fudge
4707,2017-01-14,Tiffin
4707,2017-01-14,Scone
4707,2017-01-14,Tea
4708,2017-01-14,Coffee
4708,2017-01-14,Sandwich
4709,2017-01-14,Frittata
4709,2017-01-14,Tea
4709,2017-01-14,Bread
4710,2017-01-14,Coffee
4711,2017-01-14,Farm House
4712,2017-01-14,Bread
4712,2017-01-14,Cake
4712,2017-01-14,Alfajores
4712,2017-01-14,Bread
4713,2017-01-14,Coffee
4713,2017-01-14,Bread
4713,2017-01-14,Cake
4714,2017-01-14,Mineral water
4715,2017-01-14,Bread
4716,2017-01-14,Focaccia
4717,2017-01-14,Tea
4717,2017-01-14,Bread
4718,2017-01-14,Scandinavian
4719,2017-01-14,Cake
4720,2017-01-14,Tiffin
4721,2017-01-14,Muffin
4721,2017-01-14,Cookies
4722,2017-01-14,Coffee
4722,2017-01-14,Cake
4723,2017-01-14,Afternoon with the baker
4724,2017-01-14,Afternoon with the baker
4725,2017-01-14,Afternoon with the baker
4726,2017-01-15,Coffee
4726,2017-01-15,Cake
4727,2017-01-15,Medialuna
4728,2017-01-15,Cake
4728,2017-01-15,Bread
4728,2017-01-15,Jammie Dodgers
4729,2017-01-15,Bread
4730,2017-01-15,Coffee
4730,2017-01-15,The Nomad
4731,2017-01-15,The Nomad
4731,2017-01-15,Tea
4731,2017-01-15,Bread
4731,2017-01-15,Tiffin
4732,2017-01-15,Coffee
4732,2017-01-15,Bread
4733,2017-01-15,Coffee
4734,2017-01-15,Bread
4734,2017-01-15,Coffee
4734,2017-01-15,Brioche and salami
4735,2017-01-15,Coffee
4735,2017-01-15,Coffee
4735,2017-01-15,Granola
4735,2017-01-15,Bread
4736,2017-01-15,Coffee
4736,2017-01-15,Coffee
4736,2017-01-15,Juice
4736,2017-01-15,Cake
4736,2017-01-15,Scone
4737,2017-01-15,Coffee
4737,2017-01-15,Bread
4738,2017-01-15,Bread
4738,2017-01-15,Bread
4739,2017-01-15,Bread
4740,2017-01-15,Bread
4740,2017-01-15,Farm House
4741,2017-01-15,Medialuna
4741,2017-01-15,Pastry
4741,2017-01-15,Coffee
4741,2017-01-15,Coffee
4741,2017-01-15,Bread
4742,2017-01-15,Coffee
4742,2017-01-15,Bread
4742,2017-01-15,Farm House
4743,2017-01-15,Coffee
4743,2017-01-15,Pastry
4744,2017-01-15,Pastry
4744,2017-01-15,Bread
4745,2017-01-15,Bread
4746,2017-01-15,Coffee
4746,2017-01-15,Bread
4747,2017-01-15,Coffee
4748,2017-01-15,Bread
4748,2017-01-15,Juice
4748,2017-01-15,Jammie Dodgers
4748,2017-01-15,Brownie
4749,2017-01-15,Toast
4749,2017-01-15,Granola
4749,2017-01-15,Pastry
4749,2017-01-15,Coffee
4749,2017-01-15,Bread
4750,2017-01-15,Coffee
4750,2017-01-15,Cake
4750,2017-01-15,Tiffin
4750,2017-01-15,Granola
4751,2017-01-15,Gingerbread syrup
4751,2017-01-15,Coffee
4752,2017-01-15,Hearty & Seasonal
4752,2017-01-15,Coffee
4752,2017-01-15,Cake
4753,2017-01-15,Pastry
4753,2017-01-15,Tea
4753,2017-01-15,NONE
4753,2017-01-15,NONE
4753,2017-01-15,Coffee
4753,2017-01-15,Bread
4754,2017-01-15,Coffee
4754,2017-01-15,Alfajores
4755,2017-01-15,NONE
4756,2017-01-15,Medialuna
4756,2017-01-15,Jammie Dodgers
4756,2017-01-15,Muffin
4756,2017-01-15,Sandwich
4757,2017-01-15,Bread
4758,2017-01-15,Coffee
4758,2017-01-15,Tea
4758,2017-01-15,Juice
4759,2017-01-15,Alfajores
4760,2017-01-15,Hearty & Seasonal
4760,2017-01-15,Truffles
4760,2017-01-15,Mineral water
4760,2017-01-15,Bread
4760,2017-01-15,Scone
4760,2017-01-15,Bread
4761,2017-01-15,Coffee
4761,2017-01-15,Jammie Dodgers
4761,2017-01-15,Cookies
4762,2017-01-15,Bread
4762,2017-01-15,Toast
4763,2017-01-15,Coffee
4763,2017-01-15,Bread
4763,2017-01-15,Bread
4764,2017-01-15,Coffee
4764,2017-01-15,Truffles
4765,2017-01-15,Scone
4765,2017-01-15,Bread
4765,2017-01-15,Bread
4766,2017-01-15,Coffee
4766,2017-01-15,Tea
4766,2017-01-15,Cake
4766,2017-01-15,Jammie Dodgers
4767,2017-01-15,Coffee
4767,2017-01-15,Jammie Dodgers
4768,2017-01-15,Bread
4769,2017-01-15,Medialuna
4769,2017-01-15,Alfajores
4769,2017-01-15,Coffee
4769,2017-01-15,Tea
4770,2017-01-15,Brownie
4770,2017-01-15,Alfajores
4770,2017-01-15,Hot chocolate
4770,2017-01-15,Tea
4770,2017-01-15,Bread
4771,2017-01-16,Coffee
4771,2017-01-16,Scone
4772,2017-01-16,Bread
4772,2017-01-16,NONE
4773,2017-01-16,Afternoon with the baker
4774,2017-01-16,Bread
4775,2017-01-16,Coffee
4776,2017-01-16,Bread
4777,2017-01-16,Bread
4778,2017-01-16,Bread
4779,2017-01-16,Scandinavian
4779,2017-01-16,Bread
4779,2017-01-16,Cookies
4780,2017-01-16,Coffee
4781,2017-01-16,Coffee
4782,2017-01-16,Coffee
4782,2017-01-16,Medialuna
4782,2017-01-16,Cookies
4783,2017-01-16,Cookies
4783,2017-01-16,Coffee
4783,2017-01-16,Bread
4783,2017-01-16,Juice
4784,2017-01-16,Hot chocolate
4784,2017-01-16,Hot chocolate
4784,2017-01-16,Cookies
4785,2017-01-16,Bread
4786,2017-01-16,Coffee
4787,2017-01-16,Tea
4787,2017-01-16,Cake
4788,2017-01-16,Cookies
4788,2017-01-16,Tea
4789,2017-01-16,Coffee
4790,2017-01-16,Bread
4790,2017-01-16,Medialuna
4791,2017-01-16,Scone
4791,2017-01-16,Coffee
4791,2017-01-16,Tea
4792,2017-01-16,Bread
4792,2017-01-16,Brownie
4793,2017-01-16,Sandwich
4794,2017-01-16,Coffee
4795,2017-01-16,Toast
4796,2017-01-16,Bread
4797,2017-01-16,Bread
4798,2017-01-16,Coffee
4798,2017-01-16,Coffee
4799,2017-01-16,Coffee
4800,2017-01-16,Tea
4800,2017-01-16,Bread
4801,2017-01-16,Coffee
4802,2017-01-16,NONE
4802,2017-01-16,Coke
4803,2017-01-16,Jammie Dodgers
4803,2017-01-16,Bread
4804,2017-01-16,Bread
4804,2017-01-16,Medialuna
4804,2017-01-16,Alfajores
4805,2017-01-16,Medialuna
4806,2017-01-16,Coffee
4807,2017-01-16,Bread
4807,2017-01-16,Coffee
4808,2017-01-16,Coke
4808,2017-01-16,Tea
4810,2017-01-16,NONE
4811,2017-01-16,Truffles
4812,2017-01-16,Muffin
4813,2017-01-16,Alfajores
4813,2017-01-16,Bread
4814,2017-01-16,Bread
4816,2017-01-17,Coffee
4816,2017-01-17,Pastry
4817,2017-01-17,Tea
4817,2017-01-17,Coffee
4817,2017-01-17,Coffee
4818,2017-01-17,Coffee
4818,2017-01-17,Toast
4819,2017-01-17,Coffee
4819,2017-01-17,Coffee
4820,2017-01-17,Coffee
4820,2017-01-17,Pastry
4821,2017-01-17,Sandwich
4821,2017-01-17,Bread
4822,2017-01-17,Coffee
4822,2017-01-17,Coffee
4822,2017-01-17,Alfajores
4823,2017-01-17,Bread
4823,2017-01-17,Medialuna
4824,2017-01-17,Bread
4825,2017-01-17,Tea
4826,2017-01-17,Coffee
4826,2017-01-17,Coffee
4827,2017-01-17,Alfajores
4828,2017-01-17,Alfajores
4828,2017-01-17,Bread
4830,2017-01-17,Coffee
4831,2017-01-17,Coffee
4831,2017-01-17,Coffee
4832,2017-01-17,Coffee
4832,2017-01-17,Cake
4833,2017-01-17,Bread
4833,2017-01-17,Jammie Dodgers
4834,2017-01-17,Coffee
4834,2017-01-17,Coffee
4834,2017-01-17,Toast
4834,2017-01-17,Sandwich
4835,2017-01-17,Coffee
4835,2017-01-17,Smoothies
4835,2017-01-17,Sandwich
4835,2017-01-17,Hearty & Seasonal
4835,2017-01-17,Cake
4836,2017-01-17,Bread
4837,2017-01-17,Sandwich
4837,2017-01-17,Truffles
4838,2017-01-17,Salad
4838,2017-01-17,Sandwich
4838,2017-01-17,Coffee
4839,2017-01-17,Muffin
4839,2017-01-17,Cookies
4839,2017-01-17,Bread
4839,2017-01-17,Hot chocolate
4839,2017-01-17,Hearty & Seasonal
4839,2017-01-17,NONE
4840,2017-01-17,Farm House
4841,2017-01-17,Truffles
4841,2017-01-17,Cake
4841,2017-01-17,Scandinavian
4841,2017-01-17,Coffee
4842,2017-01-17,Tea
4842,2017-01-17,NONE
4842,2017-01-17,NONE
4843,2017-01-17,Salad
4843,2017-01-17,Sandwich
4843,2017-01-17,Bread
4843,2017-01-17,Coffee
4843,2017-01-17,Alfajores
4844,2017-01-17,Coffee
4844,2017-01-17,Bread
4844,2017-01-17,Toast
4845,2017-01-17,Coffee
4845,2017-01-17,Cake
4846,2017-01-17,NONE
4846,2017-01-17,NONE
4846,2017-01-17,Truffles
4846,2017-01-17,Coffee
4846,2017-01-17,Alfajores
4847,2017-01-17,Coffee
4847,2017-01-17,Tea
4847,2017-01-17,Chicken Stew
4848,2017-01-17,Coffee
4848,2017-01-17,Pastry
4849,2017-01-17,Coffee
4850,2017-01-17,Coffee
4851,2017-01-17,Coffee
4852,2017-01-17,Coffee
4852,2017-01-17,Soup
4852,2017-01-17,Cake
4853,2017-01-17,Tea
4854,2017-01-17,Coffee
4855,2017-01-17,Tea
4856,2017-01-17,Coffee
4857,2017-01-17,Tea
4857,2017-01-17,Bread
4857,2017-01-17,Cake
4858,2017-01-17,Bread
4859,2017-01-17,Tea
4860,2017-01-18,Bread
4861,2017-01-18,Coffee
4862,2017-01-18,Bread
4863,2017-01-18,Tea
4863,2017-01-18,Coffee
4863,2017-01-18,Coffee
4863,2017-01-18,Muffin
4863,2017-01-18,Cake
4864,2017-01-18,Scandinavian
4865,2017-01-18,Bread
4865,2017-01-18,Bread
4866,2017-01-18,Farm House
4867,2017-01-18,Tea
4868,2017-01-18,NONE
4868,2017-01-18,Tea
4868,2017-01-18,Coffee
4869,2017-01-18,Medialuna
4869,2017-01-18,Coffee
4869,2017-01-18,Tea
4870,2017-01-18,Bread
4871,2017-01-18,Pastry
4871,2017-01-18,Muffin
4871,2017-01-18,Coffee
4871,2017-01-18,Tea
4872,2017-01-18,Coffee
4872,2017-01-18,Tea
4873,2017-01-18,Hot chocolate
4873,2017-01-18,Coke
4873,2017-01-18,Cake
4874,2017-01-18,Soup
4874,2017-01-18,Pastry
4874,2017-01-18,Tea
4875,2017-01-18,Sandwich
4875,2017-01-18,Alfajores
4876,2017-01-18,Sandwich
4877,2017-01-18,Bread
4877,2017-01-18,Focaccia
4878,2017-01-18,Coffee
4878,2017-01-18,Juice
4878,2017-01-18,Sandwich
4878,2017-01-18,Crisps
4879,2017-01-18,Tea
4879,2017-01-18,Coffee
4879,2017-01-18,Soup
4879,2017-01-18,Salad
4880,2017-01-18,Coffee
4880,2017-01-18,Cookies
4881,2017-01-18,Tea
4881,2017-01-18,Cookies
4882,2017-01-18,Cake
4883,2017-01-18,Cake
4883,2017-01-18,Coffee
4883,2017-01-18,Coke
4883,2017-01-18,Tea
4884,2017-01-18,Coffee
4884,2017-01-18,Jammie Dodgers
4885,2017-01-18,Coke
4885,2017-01-18,Sandwich
4886,2017-01-18,Medialuna
4886,2017-01-18,Cookies
4886,2017-01-18,Juice
4886,2017-01-18,Ella's Kitchen Pouches
4886,2017-01-18,Tea
4887,2017-01-18,Muffin
4887,2017-01-18,Jammie Dodgers
4887,2017-01-18,Cake
4887,2017-01-18,Bread
4887,2017-01-18,Hot chocolate
4888,2017-01-18,Coffee
4888,2017-01-18,Coffee
4888,2017-01-18,Cake
4889,2017-01-18,Cake
4890,2017-01-18,Cake
4890,2017-01-18,Tea
4891,2017-01-18,Coffee
4891,2017-01-18,Tea
4891,2017-01-18,Coffee
4891,2017-01-18,Cake
4891,2017-01-18,Cookies
4892,2017-01-18,Cookies
4892,2017-01-18,Tea
4893,2017-01-18,Focaccia
4893,2017-01-18,Fudge
4894,2017-01-19,Pastry
4894,2017-01-19,Toast
4894,2017-01-19,Coffee
4895,2017-01-19,Tea
4895,2017-01-19,Sandwich
4896,2017-01-19,Tea
4896,2017-01-19,Hot chocolate
4896,2017-01-19,Spanish Brunch
4896,2017-01-19,Granola
4896,2017-01-19,Sandwich
4897,2017-01-19,Coffee
4897,2017-01-19,Medialuna
4898,2017-01-19,Bread
4899,2017-01-19,Coffee
4900,2017-01-19,Coffee
4900,2017-01-19,Toast
4901,2017-01-19,Coffee
4901,2017-01-19,Coffee
4901,2017-01-19,Pastry
4902,2017-01-19,Bread
4903,2017-01-19,Farm House
4904,2017-01-19,Bread
4904,2017-01-19,Cookies
4905,2017-01-19,Bread
4906,2017-01-19,Hot chocolate
4906,2017-01-19,Hot chocolate
4906,2017-01-19,Cake
4907,2017-01-19,Pastry
4907,2017-01-19,Cake
4907,2017-01-19,Mineral water
4908,2017-01-19,Tea
4909,2017-01-19,Tea
4909,2017-01-19,Jammie Dodgers
4909,2017-01-19,Cake
4909,2017-01-19,Juice
4910,2017-01-19,Tiffin
4911,2017-01-19,Cake
4911,2017-01-19,Muffin
4912,2017-01-19,Coffee
4912,2017-01-19,Coke
4912,2017-01-19,Juice
4912,2017-01-19,Truffles
4912,2017-01-19,Medialuna
4913,2017-01-19,Coffee
4914,2017-01-19,Coffee
4915,2017-01-19,Coffee
4915,2017-01-19,Coffee
4916,2017-01-19,Coffee
4917,2017-01-19,Coffee
4917,2017-01-19,Pastry
4918,2017-01-19,Cake
4918,2017-01-19,Coffee
4919,2017-01-19,Bread
4919,2017-01-19,Tiffin
4920,2017-01-19,Scandinavian
4920,2017-01-19,Bread
4921,2017-01-19,Coffee
4921,2017-01-19,Tea
4921,2017-01-19,Alfajores
4922,2017-01-19,Chicken Stew
